3000,1
3001,1
3002,1
3003,3
3004,4
3005,2
3006,2
3007,1
3008,3
3009,3
3010,6
3011,6
3012,4
3013,1
3014,4
3015,6
3016,3
3017,6
3018,4
3019,4
3020,3
3021,3
3022,3
3023,3
3024,6
3025,4
3026,4
3027,3
3028,6
3029,3
3030,3
3031,6
3032,6
3033,3
3034,1
3035,3
3036,6
3037,1
3038,1
3039,1
3040,6
3041,3
3042,1
3043,3
3044,6
3045,4
3046,3
3047,1
3048,6
3049,1
3050,3
3051,2
3052,3
3053,3
3054,3
3055,3
3056,3
3057,3
3058,1
3059,4
3060,4
3061,4
3062,1
3063,1
3064,3
3065,1
3066,4
3067,4
3068,6
3069,4
3070,4
3071,6
3072,4
3073,4
3074,4
3075,4
3076,5
3077,3
3078,6
3079,6
3080,6
3081,3
3082,6
3083,6
3084,3
3085,6
3086,3
3087,4
3088,6
3089,3
3090,3
3091,6
3092,6
3093,6
3094,1
3095,4
3096,4
3097,4
3098,6
3099,3
3100,6
3101,4
3102,6
3103,6
3104,6
3105,3
3106,3
3107,4
3108,4
3109,6
3110,6
3111,4
3112,6
3113,3
3114,4
3115,3
3116,4
3117,4
3118,1
3119,1
3120,3
3121,4
3122,1
3123,6
3124,6
3125,1
3126,6
3127,4
3128,4
3129,6
3130,6
3131,4
3132,4
3133,4
3134,4
3135,3
3136,4
3137,1
3138,1
3139,1
3140,3
3141,6
3142,4
3143,3
3144,4
3145,6
3146,3
3147,1
3148,3
3149,4
3150,3
3151,6
3152,6
3153,1
3154,3
3155,6
3156,6
3157,4
3158,4
3159,1
3160,3
3161,3
3162,6
3163,1
3164,6
3165,6
3166,4
3167,4
3168,4
3169,4
3170,4
3171,6
3172,4
3173,6
3174,4
3175,4
3176,4
3177,4
3178,4
3179,4
3180,4
3181,4
3182,4
3183,4
3184,6
3185,4
3186,4
3187,4
3188,4
3189,4
3190,4
3191,4
3192,6
3193,4
3194,4
3195,6
3196,6
3197,1
3198,6
3199,1
3200,4
3201,6
3202,4
3203,6
3204,4
3205,1
3206,6
3207,1
3208,6
3209,6
3210,6
3211,6
3212,6
3213,4
3214,6
3215,4
3216,4
3217,1
3218,6
3219,3
3220,6
3221,4
3222,6
3223,1
3224,1
3225,1
3226,4
3227,3
3228,6
3229,6
3230,6
3231,6
3232,6
3233,2
3234,6
3235,3
3236,6
3237,3
3238,1
3239,6
3240,6
3241,6
3242,6
3243,4
3244,4
3245,4
3246,4
3247,4
3248,4
3249,4
3250,4
3251,4
3252,6
3253,4
3254,1
3255,3
3256,4
3257,3
3258,1
3259,6
3260,3
3261,2
3262,1
3263,6
3264,1
3265,1
3266,6
3267,2
3268,4
3269,1
3270,4
3271,2
3272,1
3273,1
3274,6
3275,4
3276,6
3277,5
3278,1
3279,4
3280,3
3281,4
3282,3
3283,1
3284,1
3285,4
3286,3
3287,6
3288,3
3289,3
3290,3
3291,1
3292,6
3293,1
3294,4
3295,5
3296,1
3297,4
3298,4
3299,6
3300,6
3301,3
3302,6
3303,1
3304,6
3305,3
3306,6
3307,1
3308,4
3309,4
3310,4
3311,6
3312,3
3313,4
3314,6
3315,3
3316,1
3317,4
3318,4
3319,6
3320,6
3321,6
3322,6
3323,1
3324,6
3325,6
3326,4
3327,3
3328,6
3329,3
3330,6
3331,6
3332,4
3333,6
3334,6
3335,3
3336,6
3337,3
3338,6
3339,3
3340,3
3341,1
3342,3
3343,3
3344,1
3345,6
3346,6
3347,4
3348,6
3349,1
3350,3
3351,1
3352,4
3353,6
3354,1
3355,3
3356,6
3357,4
3358,1
3359,3
3360,4
3361,3
3362,6
3363,3
3364,3
3365,3
3366,3
3367,1
3368,3
3369,6
3370,3
3371,1
3372,6
3373,6
3374,6
3375,3
3376,6
3377,1
3378,1
3379,3
3380,1
3381,3
3382,3
3383,1
3384,1
3385,4
3386,3
3387,3
3388,4
3389,4
3390,3
3391,3
3392,6
3393,1
3394,4
3395,1
3396,1
3397,2
3398,1
3399,4
3400,6
3401,4
3402,3
3403,6
3404,6
3405,6
3406,6
3407,4
3408,6
3409,6
3410,6
3411,6
3412,6
3413,6
3414,6
3415,3
3416,6
3417,6
3418,6
3419,4
3420,6
3421,3
3422,6
3423,6
3424,1
3425,1
3426,4
3427,4
3428,6
3429,6
3430,1
3431,6
3432,6
3433,4
3434,6
3435,6
3436,4
3437,4
3438,4
3439,4
3440,6
3441,4
3442,4
3443,6
3444,1
3445,1
3446,6
3447,6
3448,4
3449,6
3450,1
3451,3
3452,6
3453,6
3454,6
3455,6
3456,3
3457,6
3458,6
3459,6
3460,6
3461,1
3462,1
3463,4
3464,6
3465,4
3466,4
3467,6
3468,4
3469,4
3470,4
3471,4
3472,6
3473,4
3474,4
3475,1
3476,1
3477,2
3478,6
3479,5
3480,1
3481,1
3482,1
3483,6
3484,6
3485,6
3486,1
3487,2
3488,3
3489,6
3490,2
3491,4
3492,3
3493,3
3494,3
3495,4
3496,2
3497,2
3498,4
3499,6
3500,6
3501,6
3502,4
3503,3
3504,4
3505,6
3506,4
3507,6
3508,4
3509,4
3510,4
3511,4
3512,6
3513,4
3514,4
3515,4
3516,4
3517,6
3518,1
3519,1
3520,1
3521,6
3522,6
3523,4
3524,4
3525,3
3526,4
3527,4
3528,1
3529,2
3530,4
3531,1
3532,6
3533,6
3534,5
3535,4
3536,4
3537,4
3538,4
3539,1
3540,6
3541,6
3542,3
3543,4
3544,1
3545,1
3546,4
3547,4
3548,1
3549,1
3550,1
3551,1
3552,6
3553,6
3554,6
3555,3
3556,1
3557,1
3558,3
3559,3
3560,3
3561,6
3562,3
3563,4
3564,1
3565,4
3566,3
3567,6
3568,4
3569,4
3570,6
3571,4
3572,4
3573,4
3574,4
3575,4
3576,1
3577,1
3578,6
3579,6
3580,6
3581,4
3582,6
3583,1
3584,1
3585,3
3586,4
3587,4
3588,4
3589,6
3590,6
3591,4
3592,4
3593,4
3594,4
3595,4
3596,1
3597,1
3598,1
3599,6
3600,6
3601,4
3602,5
3603,3
3604,3
3605,1
3606,4
3607,3
3608,3
3609,1
3610,4
3611,4
3612,1
3613,4
3614,1
3615,4
3616,4
3617,6
3618,4
3619,4
3620,4
3621,4
3622,4
3623,4
3624,6
3625,6
3626,3
3627,6
3628,1
3629,6
3630,1
3631,3
3632,4
3633,4
3634,6
3635,6
3636,1
3637,4
3638,6
3639,1
3640,4
3641,6
3642,6
3643,6
3644,4
3645,4
3646,4
3647,4
3648,4
3649,1
3650,3
3651,3
3652,3
3653,1
3654,6
3655,4
3656,6
3657,1
3658,3
3659,3
3660,4
3661,3
3662,1
3663,6
3664,1
3665,6
3666,4
3667,4
3668,4
3669,3
3670,4
3671,6
3672,6
3673,4
3674,3
3675,4
3676,4
3677,3
3678,4
3679,3
3680,4
3681,1
3682,4
3683,3
3684,3
3685,3
3686,6
3687,4
3688,3
3689,4
3690,4
3691,4
3692,1
3693,4
3694,3
3695,6
3696,4
3697,1
3698,4
3699,6
3700,1
3701,6
3702,6
3703,3
3704,6
3705,1
3706,3
3707,6
3708,3
3709,6
3710,4
3711,4
3712,1
3713,1
3714,4
3715,4
3716,6
3717,3
3718,6
3719,4
3720,1
3721,4
3722,4
3723,3
3724,6
3725,6
3726,4
3727,1
3728,1
3729,4
3730,6
3731,4
3732,3
3733,1
3734,1
3735,4
3736,1
3737,4
3738,4
3739,3
3740,3
3741,3
3742,1
3743,1
3744,4
3745,6
3746,4
3747,4
3748,1
3749,1
3750,3
3751,6
3752,6
3753,3
3754,3
3755,6
3756,4
3757,6
3758,6
3759,3
3760,3
3761,1
3762,3
3763,3
3764,3
3765,4
3766,3
